time_s,rcCommand[3],rcCommand[0],gyroADC[0],axisP[0],axisD[0],debug[0],rcCommand[1],gyroADC[1],axisP[1],axisD[1],debug[1],rcCommand[2],gyroADC[2],axisP[2],axisD[2],debug[2],motor[0],motor[1],motor[2],motor[3],vbatLatest
0.0,1017.5346333767592,2.700984731812073,1.1123521175592421,2.5418121828045295,0.0,-1.6783169028412437,0.3158066575423906,0.15645585922544938,0.2957550816762429,0.0,4.01400586618619,1.4304871903167888,0.3747945974336878,1.5201973337516654,0.0,3.897052497672571,1112.7195940307506,1108.1142083983466,1112.1871105327127,1113.4861476714846,1641.1235476443405
0.002,971.2882051577675,1.0329532050471464,1.1807807312202152,-0.23652404187691015,4.909753030174819,-0.06932899833572148,0.0575394869127851,0.3243215638680277,-0.49514753482893026,14.100719189976576,0.3812132879550937,2.7238286123607844,0.6170378786872109,3.0337786564899463,0.0,-1.3182942122007897,1105.525687346368,1108.6791417556888,1108.6135022109177,1107.4101495877283,1638.961703327223
0.004,1015.6274565404764,6.81894008531235,1.2780824830509878,8.865372163618177,6.9814006938579345,3.24143546220707,-2.420403828184799,-0.3734274005495705,-3.799188249690984,-58.610913011078246,-1.7885124412048026,-6.421289073625199,0.5987359481506108,-10.108836031357166,-0.0,-5.791931658103005,1109.5387998025292,1109.6994756408199,1106.2540727577482,1114.0873092957625,1639.4923090832835
0.006,1030.7620142284286,-1.6643115128446315,0.9549989992650232,-4.190896819375447,-23.181239961642962,2.5640390441721723,-1.0648519002459447,0.2766422128750154,-2.4898130739525017,54.60584752766522,-4.411179636989635,2.380689176477412,0.773044189550013,2.3150087811754547,0.0,4.98362717632539,1111.5534176989893,1110.148295238791,1113.1482869315585,1114.4133582309596,1642.797234848964
0.008,1014.6876819202413,2.87593441034568,0.7587862542714668,3.3874370497187414,-14.078264453287668,3.4400016450402493,2.99236058078897,0.9771074744693231,3.7403097653292643,58.83908197392184,0.1851579537759036,0.07658875613288085,0.4631250072151751,-0.5566122015585037,-0.0,-0.1999773647277494,1108.7530546384305,1110.485868823148,1108.5794568064393,1112.5528338457177,1636.5738155663073
0.01,1028.1744033924724,0.003417963101833177,0.3845715303034619,-0.6098457075226059,-26.849906444704352,-2.1727012465060516,2.7182024712863617,-0.1665168452260819,5.354039051447095,-96.06444285441403,-0.1157609895803069,-0.6462953655589225,0.1433157081237509,-1.1370399461030498,-0.0,-2.078398752534784,1114.14391019518,1107.7849363066152,1113.300220125656,1111.5021375066053,1639.4779213983898
0.012,1000.8949546179505,10.199059280050289,-0.05397753845821465,16.404858909613605,-31.46589568365029,8.010343907049558,-2.3873242872352964,0.4668533875396623,-5.297353764382323,53.203099552322506,-2.1302495547703786,1.05157864407143,0.3515986596590185,1.0079711775538727,0.0,-0.06661068591906094,1110.018342396586,1108.4426635498094,1112.5554143714357,1106.1505121799294,1641.8380331620003
0.014,981.7991423835125,4.244921165128225,0.5243218066956271,5.952958973492156,41.49297801478815,2.457675643073625,-1.132235201681444,-0.1873821323837218,-1.7536472966165726,-54.95578367356427,-0.14338577765358684,-0.8672625084499592,0.19741066706079366,-1.5331293727354842,-0.0,-0.6239250589234824,1108.5339754232823,1108.001963603208,1106.1219044426737,1111.082599366347,1641.7731249360188
0.016,1004.44987470176,1.6922497571029695,0.008963363815476364,2.6932582292599894,-36.976968276650815,1.2649907024892544,4.525673033640453,0.7970785829178618,6.920271300541129,82.69470008533303,0.41605561639209343,-0.25349306052279896,0.9541991000446398,-1.7390767112171117,0.0,0.20486808452454297,1110.3532600272727,1110.8775309531331,1110.250159423766,1109.9802303105764,1640.5365763518346
0.018,1032.673790619103,-1.1906611324713907,-0.23910919139137957,-1.522483105728018,-17.799205836091915,2.4897421941539837,7.162884939655228,1.428949258825041,10.642184623620828,53.07713677620305,3.0997796771252855,2.022461923608308,0.5944479189957764,2.056340166642045,-0.0,2.4660000198332783,1110.9475267731164,1107.3227516290926,1110.7118440010029,1114.0006402255294,1639.367084188029
