time_s,rcCommand[3],rcCommand[0],gyroADC[0],axisP[0],axisD[0],debug[0],rcCommand[1],gyroADC[1],axisP[1],axisD[1],debug[1],rcCommand[2],gyroADC[2],axisP[2],axisD[2],debug[2],motor[0],motor[1],motor[2],motor[3],vbatLatest
0.0,1013.9848365268068,1.7789143393146087,0.7677659004724271,1.2942700017179924,0.0,0.6693094662491947,1.4778775133426876,0.5429948690955763,1.7351421877226387,0.0,0.11572303669534878,-1.9749924604362932,-0.6270582278092915,-1.9410252949828823,0.0,-1.0391603168063237,1113.5718520318062,1114.1987603162938,1113.6037320253688,1110.708798969831,1640.0398081916876
0.002,999.2339988667485,-0.0568070301628788,0.8771570175689385,-1.1954739810967263,5.551599192647953,1.3467626839288176,3.2123082183326783,0.8460869537551987,4.391706667055802,25.459735111408285,-0.5739775467437749,0.8201963316241571,-0.09439417772456438,1.3170103334621588,0.0,2.664300372256006,1111.2560132030724,1108.2192654829128,1111.421917403672,1113.7721830640992,1640.5834345771875
0.004,986.0466909555508,4.518918075470442,1.4007386527440238,3.991269661089815,26.571767985135576,5.1895254830549655,-4.588798573724853,1.2728459758462258,-10.879212284003922,35.84775785564628,-1.606452642726699,-4.661522635491185,-0.30397360149124353,-6.274870608959915,-0.0,-0.7103602595014475,1110.9774247926127,1109.6905550214553,1105.1267860126572,1111.7873007833073,1640.415243011185
0.006,1021.9095599110481,-0.7017946137925934,1.7143152782377533,-3.0926206617988443,15.914013743806771,2.9270956582161993,6.303322036851258,0.5491140303593907,10.679810060048906,-60.79348342089415,3.385860178166089,-0.8974765992860687,0.3869247400774051,-1.8495379286834026,0.0,-1.8967208063067293,1111.3048297392,1108.9714109192093,1111.2637530314937,1110.6282062305506,1639.98415423787
0.008,982.2255012919526,-3.121853719002621,1.5486727792075445,-5.978273917709012,-8.406356825783096,-2.343191021191898,3.341493156010427,-1.0558609621086796,8.161489243229061,-134.81789936731792,1.4068355834367727,-0.07516017757558169,0.3638773606745656,-0.6322140550802121,-0.0,1.514398220677309,1108.422489139761,1107.1294880073426,1109.4036960483427,1107.1999846404326,1639.677326319613
0.01,1000.7943432484491,1.443242449060747,1.7093061655951003,-0.3405615571639723,8.152144359168455,-0.4031069792350037,10.57892312214417,-0.9260351266261666,21.353202509717743,10.905370180531094,5.3339367521041074,4.539805919684126,-0.025544613107776018,6.574104767220339,-0.0,-1.2609183473895444,1110.2804842768046,1111.1804897772793,1107.822925231511,1110.0480666997253,1638.0639812738207
0.012,1008.8524243188577,-1.5006316570111506,1.2000461978318318,-3.4568676541990175,-25.84494336398588,1.712042580295595,2.5614476938562865,-0.8325446361887681,6.29924976456362,7.853201196741477,-1.0106710662643006,-0.26579625651362715,-0.07522540326227582,-0.27442202868194593,-0.0,-2.0921883518778115,1114.0803506449479,1110.7790542439689,1112.5331154509945,1113.808840688174,1639.5312876340952
0.014,998.6928655819928,8.105119070865825,1.3407695474485943,8.658367389974055,7.141709993050702,4.058457003499926,2.545463651612942,-2.0036210899644753,8.443101280367687,-98.3704221171594,0.3772179766760885,4.372244661568258,-0.35823201444600117,6.811886413460533,-0.0,3.798863555385824,1112.0648070282245,1110.560630757852,1110.2192195841901,1109.17264986016,1641.963882521463
0.016,1005.3690286450319,1.8328790167795566,1.6142540368499627,0.2798399743098801,13.879337837119445,-0.012610040901249064,3.539451231618722,-1.7028242355486043,9.72966326706256,25.266935770933166,0.7651419133563078,2.4848976124976625,-0.1610092159265961,3.8101058329309327,0.0,4.540396979729389,1109.286540729267,1111.472336628021,1108.7345078709056,1108.9879099812872,1640.643844885282
0.018,1021.0844951840206,3.118791091526817,1.9673775869112462,1.4738092859079306,17.921020165610138,3.9351227880238966,9.877148374788714,-1.023959383605204,20.232455999579113,57.024647563245615,5.968621005259353,5.936198519479741,-0.2888639097268253,8.964089898057457,-0.0,0.4442149299307623,1110.676479004424,1109.625253176056,1113.044151493267,1111.6765710840025,1637.8898850452501
