time_s,rcCommand[3],rcCommand[0],gyroADC[0],axisP[0],axisD[0],debug[0],rcCommand[1],gyroADC[1],axisP[1],axisD[1],debug[1],rcCommand[2],gyroADC[2],axisP[2],axisD[2],debug[2],motor[0],motor[1],motor[2],motor[3],vbatLatest
0.0,993.7534013689116,-5.1910428678821985,-1.8013311138888994,-5.423538806389279,0.0,-2.49108511661569,-5.779980993326229,-1.9652730799567146,-6.591815274302522,0.0,-6.261417860391113,-2.787284481916432,-0.9601545014811165,-2.6310671718268552,0.0,-3.4888691252940114,1108.2955921399052,1110.115609145729,1109.720323858913,1111.2694657246652,1641.2904691089236
0.002,986.5397085709704,-1.1070097546790179,-1.6169614289604768,0.8159226788503343,13.228524893614326,-1.7865082606365221,-2.4798525414620443,-1.3798630441850563,-1.900781851294635,49.174443004819295,-0.19883512959083482,4.846572031802299,-0.9721322475310119,8.378934162239968,-0.0,0.9213704843660405,1111.6562449213334,1111.2871265717217,1112.479729464437,1109.133852789034,1642.3835212612755
0.004,1036.7155429066643,5.387993654335112,-1.6428103518683703,11.249286409925572,-1.854660218641361,3.5497461265181416,0.46154190065591194,-1.5851476234067754,3.5366794975803235,-17.2439046546244,1.1817168816221784,5.722782081565298,-1.4163799030418747,10.280393257834328,-0.0,2.500416541519402,1112.5830803398903,1113.1060534511894,1111.1271123156987,1113.0205333435463,1640.8688656051975
0.006,1028.3910199871752,-0.3424375180485324,-1.5469799749238038,1.9272679310004341,6.875829545772648,-1.3636090287142744,1.3518808206171595,-1.4344758869412781,4.814824390660981,12.656425863101768,1.050400249516533,3.5947768993059794,-1.009015297130551,6.629460762868604,0.0,0.39272126653903794,1111.1691517754148,1109.0586792117265,1112.4474069308496,1113.3750007283602,1639.4337571077656
0.008,969.5490744207751,2.1062146317764667,-1.2744065966596163,5.408993965497732,19.557139890455453,0.8959782654758944,5.183435303489922,-1.393758248229131,11.365390457370527,3.4202816518203534,0.44165307550054345,8.693681649385951,-1.1531066329383073,14.179375126546933,-0.0,2.9698409419215306,1109.9174417987113,1106.9584666043265,1107.9161108065234,1109.974331667014,1639.8501761377559
0.01,1020.7636547298112,4.717799463436909,-1.4076054942289864,9.800647932265433,-9.557020900602303,3.4301843078540624,-0.9350750356962219,-1.7849148370756058,1.4685231767835756,-32.85715346310388,0.35671701048224613,-5.2580485573739235,-1.040266870701834,-6.073605628807809,0.0,-5.356243998062071,1112.401062638748,1110.2313614391733,1111.6471972585043,1113.6020869968384,1639.2577485324578
0.012,1000.9938043403868,4.062170725798412,-1.2726205375416813,8.535666021344149,9.685170642314146,2.739653343990853,4.313983719973741,-1.521669182897846,10.084008216162104,22.11263495093183,4.962975831062932,5.8645603824049655,-0.5827589423170773,9.284139827599741,0.0,2.8900403747368277,1109.1788012955483,1109.3490029085035,1113.9153459517493,1113.0330247978666,1638.5417408226676
0.014,1004.2866034892764,-1.09185555040909,-1.6851859062806207,0.949328569394449,-29.601565207018908,-3.822674910528247,10.631312200057655,-1.216950391679222,20.473797758521325,25.596378462364417,3.9882242627725955,7.086528895204004,-0.8940958761488003,11.49209967074804,-0.0,7.046995022257772,1111.269410281639,1107.6401615603347,1107.9860056407088,1108.3653109757042,1640.5817350164434
0.016,1014.0861229253651,8.840866034072725,-1.2882130818331246,16.20652658544936,28.482800154107846,0.4288501839876684,2.5627979098958935,-1.5915290710832701,7.178677023131995,-31.46460906994005,0.6569483832586855,2.474630613649728,-0.6862683619544419,4.551694524870004,0.0,0.6064552469590918,1110.9665410284952,1112.3925637183763,1112.338992243233,1108.2212568246468,1643.7531193443353
0.018,988.3069475554855,2.4442173978895396,-1.5415796331038853,6.377275249589481,-18.179050053677088,0.1809278665482919,2.53392000657409,-1.5550344223868982,7.065713253244587,3.065550490495246,0.5300690255060037,3.328227300831049,-0.5478494797178376,5.581550563990397,0.0,7.394853876766895,1106.2290493219089,1109.239511336467,1109.0247964356608,1106.0024656465478,1640.8561233200942
