time_s,rcCommand[3],rcCommand[0],gyroADC[0],axisP[0],axisD[0],debug[0],rcCommand[1],gyroADC[1],axisP[1],axisD[1],debug[1],rcCommand[2],gyroADC[2],axisP[2],axisD[2],debug[2],motor[0],motor[1],motor[2],motor[3],vbatLatest
0.0,1001.6050496874451,-6.085283446292441,-2.1042476541233706,-5.35051210467523,0.0,-6.065587831351703,2.543621353035608,0.9072928418309223,3.037025716795897,0.0,3.540364603410804,6.815014410670201,2.371183991783645,6.399115803196641,0.0,5.7414938602288235,1109.4029154275804,1107.9794636642416,1111.2537410878087,1109.2921926462157,1639.6573534217755
0.002,976.7810360983359,5.0665981475643305,-1.8022561318829444,9.231740151577139,16.911525245463864,2.7352186857187464,-0.00395488743026462,1.4996739347573538,-2.7907350939802202,49.76001180582025,-2.5259217528772266,2.5644681768022908,2.816816752073118,-0.36338194838999155,0.0,3.595863427870626,1108.4824584370822,1103.9781216381523,1107.3470945799982,1110.1869211700832,1637.689333148386
0.004,1022.3401970459782,0.19534338531430584,-2.0272614144653445,2.9871808509038495,-12.600295824614403,0.7358085497596663,-1.5595760891073978,1.0372516481397687,-4.819712280330741,-38.843472075877145,0.6475913619303747,0.11730683750273707,2.703231007814876,-3.72373080524948,-0.0,-0.7159083574339107,1115.1384789406202,1112.2896679150692,1109.5961395947625,1108.7499748361724,1642.1897612115647
0.006,1005.0101531422516,6.022261303022723,-1.474687783305673,10.075899572025364,30.9441233449416,1.3375712151687433,6.2053075137536124,1.9088754384148066,7.974177931828824,73.21639838310318,0.681761243433793,2.0566816717876693,2.643356780818695,-0.8448121570046769,-0.0,0.5506338247253271,1112.2234319036243,1110.8312596707806,1107.083762138756,1108.8613213047047,1640.7142425500626
0.008,987.3745798199984,3.0296084629840916,-1.197650074269191,5.6814354740684125,15.514111706043002,0.5607446916296013,0.20534047201472183,0.8681212912708798,-1.230121200539429,-87.42334836008985,-1.227125808308189,1.5140480262036466,2.7331550187411207,-1.7555140692539626,0.0,4.596899287146353,1108.5224017780843,1110.2175124784471,1107.8761473243076,1108.9419180678715,1638.1310237503142
0.01,1023.6281691997458,-4.660726038078888,-1.8234985028670945,-3.8132338073246506,-35.0475120014826,-5.864829317808341,10.448790631675283,1.547289858620955,16.521185434788833,57.05015965740631,4.649361709105536,7.87108117190424,3.0436962429927723,6.951434297632514,0.0,7.441117716189933,1107.683873660759,1113.7176014046213,1111.5711899880296,1107.405811457103,1639.3315478958782
0.012,1022.2574277267495,13.055654160156834,-1.2268110030918529,19.195633179406236,33.41449998741353,4.297372312136368,-2.81971832610329,1.4312465327380715,-7.889790778009567,-9.747639374162212,0.01376062598333655,8.686183638585998,2.9230265129745723,8.298946260880454,-0.0,8.073412815244577,1111.5206692542874,1111.5081690521054,1111.9507129095632,1111.8191888008546,1641.4137581170726
0.014,987.0422609878511,0.6843771685543212,-1.5898769391991459,3.0565975208206595,-20.33169242200841,1.5792961332225839,2.485211565594244,1.2478531300847577,2.2965372563056063,-15.405045822878353,0.8173312369848189,-1.1000659579682295,2.6321650698399033,-5.3744126800437115,-0.0,0.16251767905811965,1109.8262522902212,1110.0247762263434,1107.5849009491828,1108.6041894186772,1639.6497564447973
0.016,1026.69819001825,4.571553568776674,-1.4340396545927432,8.071517292208497,8.72688793795855,3.224913801257107,2.398631204096482,1.1115134364088914,2.388890576828168,-11.45253426877277,1.1050899564188326,3.7389060980703563,2.4756606173033253,1.8190734923045249,-0.0,3.7144806642838875,1115.082120113759,1112.5364703353553,1112.8739136651066,1112.3074211029364,1641.9801218066618
0.018,1002.1308297955404,5.099238870186505,-0.8785349427465577,8.034128004582035,31.108263863386384,0.8575283811408735,4.081448789701667,1.7673960733546012,4.294881841540154,55.09414150343963,1.22756250448511,-1.5403486264521051,2.3947501835870386,-5.666542286456367,-0.0,-0.9524389226834286,1106.3512778414533,1108.6700484733033,1109.7071890162551,1112.4465533166672,1639.3013459803117
0.02,997.8815391719457,3.2309836957580935,-1.430435320093472,6.264947157304505,-30.9064211314272,-1.5524630404696738,4.108016920321737,1.9751108096475147,3.958673741411357,17.44803784860473,3.680586231412737,5.206342784087899,2.479213393779663,3.927066322043859,0.0,3.185566311757225,1111.3803648078078,1109.6091070897232,1106.5268613375358,1113.3094546826892,1641.5371888708994
0.022,1024.8229119353368,1.6519343802559296,-1.6242006899968535,4.403125534419741,-10.850860714589361,-1.8118332553126515,9.430701847088088,1.8812207995449108,14.011836824240136,-7.886760848618726,1.841656054473214,8.476027948672977,2.560583061035425,8.518240638198074,0.0,0.33609888063046434,1110.8555508012043,1111.1125140294832,1108.682554763749,1106.2501232491434,1637.8868431730973
