time_s,rcCommand[3],rcCommand[0],gyroADC[0],axisP[0],axisD[0],debug[0],rcCommand[1],gyroADC[1],axisP[1],axisD[1],debug[1],rcCommand[2],gyroADC[2],axisP[2],axisD[2],debug[2],motor[0],motor[1],motor[2],motor[3],vbatLatest
0.0,989.3334000690883,-1.366384654071636,-0.4766893412073417,-1.3665720005595563,0.0,-1.791172331388982,-8.756017749240486,-2.939081107358663,-10.796234407332664,0.0,-6.429996910058537,2.774368090493772,0.9836589261647747,2.578621196633756,0.0,3.337642543125377,1109.4315540260145,1112.9813447384947,1112.3867440947333,1104.4830873879914,1641.9544947905817
0.002,998.533722865349,0.15225997873308939,-0.17090951735767076,0.49638834599540765,21.93970236121389,-2.3742803002037616,1.4336783809891687,-2.1717637755288415,6.691700642497427,64.45465587370502,0.5572287162925326,2.1798584462171355,0.976241903969624,1.7332078208364168,-0.0,1.7906973897074026,1108.2188677030479,1110.8233559017362,1112.7326727947016,1111.64567945797,1641.4515735343957
0.004,993.8490544613944,1.7523188075577691,-0.7917688726699414,3.907718676829764,-44.546658743655414,1.8897180406298442,1.4757123605660247,-2.42097722799051,7.232255876360929,-20.933930006780173,2.1990343324252537,0.8348134324610608,0.4554126118819879,0.5463371816338649,-0.0,2.7206416561103115,1112.1972643015388,1106.6930317337337,1110.5568656669616,1111.834128957615,1639.7842506585916
0.006,1001.4141884110956,-0.2533593279168036,-0.6419067285881237,0.5968088074311477,10.752608837870424,0.815689403386944,0.382722191427759,-2.1575842692744485,4.714808791063297,22.125008532149188,0.9543797632380322,2.9695502969313985,0.8412693925672559,3.064724502284366,0.0,0.3863986107121369,1109.670133849355,1111.4242342119012,1111.7422927047082,1110.1983105223796,1641.1322850675808
0.008,1020.3735761672875,5.360272784704515,-0.27895428183710175,8.661852774207924,26.041838054385828,-2.0890645498923233,7.155920143064158,-2.7164815610544957,18.32317756284422,-46.947372509523966,0.17384544435967775,5.783792856828102,0.53497351678,7.558299849669266,-0.0,1.209144041308399,1112.5980605216891,1110.1605365365983,1111.7290951505868,1113.7413906650056,1638.9902463210497
0.01,996.8636188440652,9.798450451352087,-0.6109920469368406,15.988903677371795,-23.823709645906266,-0.021144050922786484,-1.255888722222585,-4.1097563782424125,5.2967783695728,-117.03508464378503,-2.2134956950764884,-2.4342607003509964,0.6324773124301654,-4.416102738404873,0.0,0.48199706952166377,1107.7162687830598,1114.1310639912972,1110.4024363616732,1111.310549519968,1640.3580648616044
0.012,999.702325642147,-0.29283072200346716,-1.125140371331479,1.278427621367826,-36.8901422753153,0.04577818631529307,-5.673179286799522,-3.366154590847456,-4.281837835687035,62.46255014117633,-5.926332719122817,7.06694265885189,0.9919243997827719,8.748026293059532,0.0,3.1717943627423724,1109.9697236781126,1106.2897702170726,1112.0209263524332,1108.5586822092675,1639.2579982803536
0.014,1038.26907223273,7.161851557512756,-1.3294018514323163,13.042565236139632,-14.655761197235078,2.3110223805522305,11.355471838578218,-2.066292116024969,24.910793899743513,109.18844788508892,2.142261062521504,7.5487874181662225,0.68640529543932,9.88183025672674,-0.0,0.7881859206875736,1109.011365503981,1114.7095582189795,1110.0608706465441,1113.0941121376416,1639.862665916973
0.016,979.9398780915272,6.834832466201563,-1.143888370749811,12.255315205557311,13.310592238969745,-2.2113516777243674,11.747144684510168,-3.271523807946041,27.874648721998724,-101.23946212137004,2.521521055477502,2.451075526652025,1.008001319796092,2.0780268578725436,0.0,2.891335131155019,1111.0285824920652,1108.7394982898095,1109.6653811689164,1107.6609069243216,1642.6842436035738
0.018,1001.7755158140661,-1.5726095639002278,-1.719958792567794,0.22632841523338162,-41.33305276544027,-1.538027876079682,0.06164371671611235,-3.949759335853115,7.445164065568485,-56.97178434419422,-0.3870463772249928,5.237149012150397,0.9988446473842625,6.103158285263233,-0.0,0.8968446650704753,1113.809126799694,1108.6101163228318,1108.9998289891828,1108.7518742618383,1637.9170361474487
