time_s,rcCommand[3],rcCommand[0],gyroADC[0],axisP[0],axisD[0],debug[0],rcCommand[1],gyroADC[1],axisP[1],axisD[1],debug[1],rcCommand[2],gyroADC[2],axisP[2],axisD[2],debug[2],motor[0],motor[1],motor[2],motor[3],vbatLatest
0.0,995.1800469100315,6.064629126098974,2.237945194880152,4.653247660362088,0.0,10.451821173712272,0.06573737146107742,0.04875799570207058,0.03151372140871669,0.0,-1.439719091819902,8.295668692616976,2.6437037364205835,8.138829536922806,0.0,4.925937196880701,1115.222953196932,1110.6327049204863,1101.8033070234496,1100.8769202818964,1639.4463927780616
0.002,993.9717128203494,-1.9163122113592197,2.7797901398468605,-5.710460459066593,24.653944995985245,1.325834453003902,0.6531502682928321,0.7292548163072186,-0.14125004111470132,57.16173293083243,3.388299368044307,2.6325608247866725,2.993720915983125,-0.5200705313228916,0.0,-2.7849611017062808,1114.0880473373459,1111.361810681323,1105.3565340762686,1116.048685184155,1641.0049606325547
0.004,1027.7141295150432,-1.5864368726177238,2.8125745322413103,-5.349197868308585,1.4916898539474635,3.706506121750706,-0.5939037258821904,-1.7620433913586475,2.1680672191243042,-209.26904944393277,-2.192189949779368,-1.8537047559885935,2.3030427695575426,-5.9857164367864355,-0.0,1.7858657328874128,1113.5157909983373,1104.8622380363056,1106.4353471782324,1106.0875474114916,1641.0520987479472
0.006,1033.3277586048434,2.474036565969806,4.907655998059674,-2.9592812294212796,95.32620669473556,0.3555827045850801,-2.09003599771673,-1.1550067017585615,-1.7354143732983607,50.991081926407226,-1.8037745179051758,-0.9828453138437714,2.514332969283508,-5.035936727703283,0.0,2.048427215128818,1101.5750888769091,1118.6488016462145,1120.090822607831,1102.2809888112765,1639.3803149133978
0.008,1007.3541708756248,-2.5299322598523113,5.289127653586293,-9.507976854741342,17.356960326461166,0.6757285115923795,-1.2076628982889592,-1.63838989927509,0.7994293138302588,-40.6041885913884,0.8538762941838598,-4.284536753513194,2.539533076683039,-9.826660555482576,0.0,2.7998573446956865,1119.7969588514507,1107.2929742769516,1114.678909420584,1108.8603607201471,1640.7554299757153
0.01,987.416445213763,3.202452474408385,3.586824129461433,-0.46739593254450645,-77.45481034768113,2.899533484434276,6.8301529907314755,-3.2982643058695458,18.798342502491497,-139.42945015393428,3.3081572795755583,5.517499866787025,2.6037251595868214,4.1958355783682935,0.0,7.558086589278613,1115.100786705619,1113.8091209840084,1117.6576560344229,1105.7987431504523,1640.3227089214245
0.012,1010.5426521147692,3.122667644820802,4.054669975885061,-1.1333148345741393,21.28698601227508,5.163140416381928,5.190474048106347,-3.727959000699879,16.552611738584357,-36.094354365747996,-0.5631170391037387,6.10963116264272,3.1043940390140374,4.327541458025303,0.0,7.008495834974525,1107.4605705636536,1111.1845387853043,1107.6340293388305,1109.27161303796,1638.091766644939
0.014,1009.4265453203617,5.959105059843607,3.9661591887472083,2.4234221792532202,-4.027240814772311,0.15758491979506495,6.327378974777325,-3.6083059584019903,18.44063123598081,10.050855553022656,-2.766562260514125,-2.2369864322176656,2.845726195335783,-7.319106183676966,-0.0,3.1470460248814227,1105.2888707544992,1110.4962076588981,1124.4008595500395,1104.2238182849526,1640.8276996903155
0.016,996.8817911525108,5.292255703042737,4.839777976419758,0.5502129155735421,39.74965483910101,7.374461086793008,0.890077780272069,-3.3914136585712193,7.946448110493142,18.21895318578476,0.9687163557890559,2.153793885804343,3.1499261558120484,-1.4344304688110956,0.0,-0.3789186175894437,1107.6003153721558,1112.2403385361345,1112.7371258590813,1111.2076457341777,1639.9640279501755
0.018,1034.2493451690693,8.552228635024095,3.571814415379035,6.0561836910883935,-57.69234202735291,5.06030282973724,4.355856567679287,-2.76319786432301,13.212965025796263,52.77012671684958,-0.14328287068579748,-3.347543654622582,2.8342558603235117,-8.901791301522374,-0.0,-1.4010711117562733,1114.5186980120989,1107.3914630652075,1121.7396912246763,1108.1357474201493,1640.3717096423454
0.02,1027.4973612451893,9.05697383374818,4.054330850858844,6.083213867193433,21.95449781433131,6.25037795405929,4.811587331129712,-1.334916799116498,11.407911665736966,119.97560947734699,5.375733371384207,6.320204120359878,2.34423281806937,5.725398675298332,-0.0,6.522842384685283,1112.2532349382825,1103.5319026987365,1110.219355852712,1111.1194990752078,1640.5424265792553
0.022,992.6816604775759,2.7211984361664063,4.042642987479384,-1.6068765743965812,-0.5317977837654166,3.5536641085692504,12.29645593571427,-2.165049321199978,26.840553756832847,-69.73113185501232,2.122668416963089,8.292655103609732,2.768568272338255,7.954685037030927,0.0,6.19192134136199,1111.390011874289,1111.9239733960171,1111.5105882710882,1119.4301161034662,1638.337476252342
0.024,1028.3275853109055,10.978173720743825,4.362129599603024,8.045109651307216,14.536640851625588,8.311093883347757,3.905245927911012,-2.744122294527416,12.341227420845723,-48.64212975950481,2.9717956165306743,5.694471956301155,2.2696153135416792,4.931793565573645,-0.0,5.13293742674259,1114.1510759447735,1110.749687628972,1123.1416223656934,1113.5481199134304,1641.7384642351324
0.026,994.8996404822435,7.6776768191263125,3.6871515590078348,4.852478716304069,-30.71150084708109,4.0256118703957595,6.295624756781097,-1.5528064064713856,14.566688238996607,100.07053459670658,5.481545372645966,9.314066762181337,3.1848272082742684,8.82610495762618,0.0,7.258601303867866,1120.0630636969545,1116.7057016609322,1117.0937582302493,1118.670301244784,1638.8847468292809
0.028,1011.0851559651913,7.066195103598158,2.54266221568525,5.500615991702096,-52.0742651211776,-0.4489070501076675,7.568706418243554,-1.5345376241278808,16.89562094264138,1.5345777168544046,2.026811890706938,-1.3289859157793664,3.2482585983843446,-6.591232100395744,0.0,3.653258388246195,1100.2425880289284,1108.0858405895688,1114.8514755874014,1107.042078817825,1640.7194392548913
0.03,1005.5197595839663,7.256705702613668,3.1710926718772474,4.968105445375487,28.59358575673588,10.523125540420228,13.117290997474193,-1.0747941618781414,26.34051005575793,38.618450828978105,6.85247550499546,2.656834542545667,3.0685778414332967,-0.5929103503981867,-0.0,0.004307845903831264,1114.1883694678102,1112.2121482848831,1115.0145791576704,1105.1289688213162,1640.6413898398694
